1392455136 0
1392455901 0
1392457143 66
1392457258 -274752
1392458554 -220119
1392458560 -220119
1392458849 -211788
1392459732 -211769
1392460530 -211760
1392461765 -211783
1392462583 -211760
1392464440 -211735
1392466893 -236718
1392479153 -236688
1392479164 -219298
1392479669 -219298
1392480271 -219294
