1392454578 0 0
1392455136 0 0
1392455901 0 0
1392457143 83 0
1392457258 241 0
1392457381 241 0
1392458407 241 0
1392458554 54888 0
1392458560 54888 0
1392458849 63228 0
1392459732 63248 0
1392460530 63262 0
1392461765 63286 0
1392462583 63313 0
1392464440 63351 0
1392466893 86524 0
1392473706 86524 17147
1392473719 86524 17147
1392479116 86524 17459
1392479153 86588 17459
1392479164 86588 17459
1392479669 86588 17459
1392480271 86588 17491
1392480375 86588 17523
